,x,y,z,Vx,Vy,Vz
10784,399.27398999999997,-1193.91202,-4.478,144.808,117.838,-3.106
10785,399.29258000000004,-1247.14723,6.93275,4.185,14.407,-0.075
10786,399.32344,-1219.29844,-8.064,159.143,167.165,0.556
10787,399.33176000000003,-1273.5447199999999,9.80775,8.938,73.667,-1.761
10788,399.334,-1274.8738899999998,11.15375,7.158,83.355,-2.701
10789,399.34226,-1236.12325,5.269,100.796,226.176,-3.696
10790,399.39628000000005,-1284.6524,9.054,69.055,155.697,8.31
10791,399.41358,-1263.0301100000001,5.5927500000000006,-0.528,5.223,0.661
10792,399.41449,-1195.3224,-3.87725,147.846,141.823,-4.311
10793,399.44122,-1208.9343700000002,-5.122249999999999,224.981,288.339,7.122
10794,399.44584999999995,-1234.31314,5.422999999999999,47.342,245.04,-2.625
10795,399.47398,-1207.38395,-3.519,200.301,277.669,8.901
10796,399.52768,-1292.1080900000002,-1.1300000000000001,115.398,97.929,-1.937
10797,399.58939000000004,-1197.49086,-2.469,169.468,202.602,-1.595
10798,399.59958,-1221.04733,-6.685499999999999,118.403,315.035,-8.509
10799,399.6322,-1286.4277299999999,5.0515,37.742,146.71,10.174
10800,399.66701,-1199.1618799999999,-3.2604999999999995,174.685,160.298,-3.271
10801,399.69291999999996,-1248.1106200000002,7.772499999999999,-5.388,11.732,-0.286
10802,399.69329999999997,-1222.3810700000001,-4.58425,119.313,214.5,-5.164
10803,399.70158000000004,-1255.7878999999998,8.3325,6.22,7.006,0.034
10804,399.72603999999995,-1229.2364499999999,1.79375,97.498,392.472,-16.254
10805,399.74807,-1216.20205,-8.163499999999999,181.594,342.745,3.838
10806,399.75620000000004,-1196.73934,-2.7397500000000004,161.968,157.53,-5.315
10807,399.7594,-1251.2478600000002,8.899750000000001,1.053,9.288,-0.168
10808,399.77765999999997,-1228.2161899999999,0.4019999999999999,149.516,428.467,-10.821
10809,399.77858000000003,-1204.8209,-2.433,94.977,133.202,1.18
10810,399.78103999999996,-1254.44013,9.31025,-14.251,99.096,2.073
10811,399.78292,-1239.52868,6.83975,64.232,137.859,-1.992
10812,399.80733000000004,-1224.4876000000002,-2.34025,164.756,316.656,-1.356
10813,399.80942,-1213.86574,-6.88775,232.241,347.416,1.141
10814,399.82111,-1242.71404,7.5840000000000005,-0.642,-1.651,-0.008
10815,399.82382,-1277.44076,13.6625,4.952,92.285,-3.57
10816,399.85346999999996,-1256.9265500000001,8.4065,4.12,0.441,0.015
10817,399.85988000000003,-1203.5746399999998,-2.0500000000000003,44.049,91.388,0.322
10818,399.87826,-1232.44353,4.34025,41.742,324.383,-3.388
10819,399.88316,-1262.0408400000001,7.63875,0.735,3.419,0.344
10820,399.90846000000005,-1271.8745700000002,9.81375,39.641,146.764,-2.261
10821,399.9463,-1209.97078,-6.0485,235.553,292.023,3.202
10822,399.94927,-1212.6783300000002,-6.875000000000001,240.488,338.701,1.981
10823,399.95423999999997,-1230.35217,3.7840000000000007,156.802,335.121,-6.159
10824,399.96171999999996,-1260.75588,11.225249999999999,1.017,-1.508,-0.121
10825,399.96721,-1270.68673,8.7255,34.05,135.229,-4.363
10826,399.99971,-1249.71951,8.408,3.948,2.487,-0.027
10827,400.01178000000004,-1281.69373,13.2195,47.228,95.038,-0.487
10828,400.04461,-1266.19814,2.4695,-0.639,11.048,-0.593
10829,400.05151,-1264.1385500000001,1.75775,7.469,-9.036,-0.634
10830,400.06051,-1276.266,12.773499999999999,7.992,87.292,-1.833
10831,400.07586,-1278.76993,14.953999999999997,-7.06,134.48,-1.805
10832,400.09355,-1240.96452,7.356499999999999,5.977,8.256,-0.048
10833,400.10952000000003,-1269.3136499999998,7.141750000000001,25.893,90.234,-2.764
10834,400.11308,-1283.97269,8.68175,-12.061,68.094,5.158
10835,400.11809999999997,-1238.53755,6.299,77.017,252.431,-5.137
10836,400.17852,-1237.44128,5.82925,100.253,281.027,-7.017
10837,400.19534999999996,-1231.31211,4.4952499999999995,114.885,402.67,-1.146
10838,400.19604,-1287.36104,2.79125,46.131,113.429,5.068
10839,400.21907,-1258.0073799999998,10.08375,-1.335,2.871,-0.188
10840,400.28267999999997,-1227.02873,0.0465,170.1,379.996,-2.786
10841,400.28691,-1202.10121,-2.3004999999999995,45.189,50.769,-1.493
10842,400.29665,-1223.5376999999999,-2.54175,124.325,236.796,-3.795
10843,400.33702,-1191.4632,-5.5995,162.555,148.971,-4.02
10844,400.35083000000003,-1225.91685,-0.7155,179.409,398.902,-2.122
10845,400.35776,-1253.22496,9.18925,11.196,56.561,-0.44
10846,400.38753,-1285.3133300000002,6.714,82.977,111.582,2.454
10847,400.39478,-1195.8736299999998,-3.64625,180.364,171.786,-8.335
10848,400.43934,-1206.45419,-2.5945,208.171,175.057,4.958
10849,400.44716,-1200.3578200000002,-4.01375,122.315,122.574,-5.693
10850,400.45201000000003,-1243.86905,8.08325,-1.776,1.239,-0.063
10851,400.45444,-1284.6837600000001,7.549250000000001,0.312,-9.364,-0.447
10852,400.48482,-1246.22128,7.9955,-2.718,5.691,-0.062
10853,400.48739,-1288.38146,1.80925,62.969,109.231,3.805
10854,400.51324,-1235.2526200000002,4.6594999999999995,125.137,385.401,-1.322
10855,400.51448999999997,-1207.24216,-3.43725,191.409,294.595,12.068
10856,400.54086,-1255.1718899999998,8.344249999999999,17.214,-6.684,-0.113
10857,400.55761,-1273.3658400000002,12.114749999999999,11.486,100.888,-1.869
10858,400.59262,-1197.8985,-3.0315000000000003,168.765,194.007,-3.727
10859,400.63067,-1192.73143,-5.411999999999999,190.454,151.264,-5.318
10860,400.65475,-1275.27656,12.879750000000001,6.836,53.969,-0.272
10861,400.65674,-1217.7148,-7.8900000000000015,152.995,341.007,-0.835
10862,400.66703,-1259.8801,11.7715,2.408,-0.379,-0.02
10863,400.67181,-1272.26318,11.311499999999999,24.524,104.318,-2.42
10864,400.67276,-1213.38525,-7.0295,246.303,335.455,1.807
10865,400.67919,-1245.0171,8.50425,-0.549,8.724,0.008
10866,400.69334999999995,-1283.00854,8.74825,-17.635,81.536,7.255
10867,400.69769,-1250.70607,8.343,-4.367,11.562,0.018
10868,400.72742,-1247.41944,8.209999999999999,-2.319,2.995,-0.072
10869,400.74215000000004,-1291.08057,-1.2155,53.666,47.675,1.245
10870,400.76027,-1279.7848999999999,13.798500000000002,-13.619,111.591,4.7
10871,400.77307,-1268.29862,6.95475,6.457,31.642,-1.127
10872,400.78331,-1289.2943899999998,0.844,-59.672,51.781,2.5
10873,400.80499,-1238.80043,6.4815,4.035,10.183,-0.25
10874,400.81627000000003,-1199.0998200000001,-4.1674999999999995,184.513,195.918,-3.08
10875,400.822,-1227.89438,1.59,127.222,326.183,-6.167
10876,400.849,-1204.01772,-2.32475,96.441,110.47,0.643
10877,400.86071999999996,-1262.78005,4.4215,3.627,-2.739,-0.355
10878,400.8773,-1287.14329,2.6585,34.173,111.988,4.66
10879,400.89699,-1210.8625200000001,-6.425,253.474,319.494,1.372
10880,400.9215,-1214.48879,-7.504000000000001,244.613,329.904,3.75
10881,400.92432,-1193.99965,-5.111000000000001,207.998,164.82,-8.982
10882,400.93593,-1261.3729099999998,8.20675,-1.918,4.218,0.523
10883,400.95803,-1219.50494,-6.567,194.388,220.227,-0.763
10884,400.98443,-1202.95703,-2.125,65.203,93.379,-0.787
10885,401.00190000000003,-1208.75842,-5.61325,235.345,301.323,7.594
10886,401.01706,-1258.7294299999999,11.7465,-0.566,4.622,-0.104
10887,401.0319,-1281.0560600000001,11.41325,2.346,120.025,6.342
10888,401.03603000000004,-1267.1897,5.9159999999999995,2.946,8.316,-0.344
10889,401.03848999999997,-1252.35296,8.491999999999999,-13.257,40.41,-0.196
10890,401.06494,-1230.46742,4.654,125.481,383.635,-7.683
10891,401.07401,-1242.14194,8.13725,-0.83,8.217,-0.138
10892,401.09135,-1271.31596,11.00225,32.774,115.49,-2.922
10893,401.09572,-1224.31437,-0.99125,138.969,269.621,-3.588
10894,401.10922999999997,-1205.2556399999999,-2.206,150.964,263.119,2.046
10895,401.11647,-1221.24855,-4.175,150.458,208.369,-3.171
10896,401.12828,-1233.31755,4.6457500000000005,81.074,366.454,2.804
10897,401.1284,-1209.86633,-6.3985,239.834,320.297,2.473
10898,401.13041,-1215.8926999999999,-7.901999999999999,207.274,208.731,3.091
10899,401.13276,-1236.34499,4.718999999999999,-22.332,269.246,-6.662
10900,401.16972999999996,-1253.82542,8.8175,54.335,116.582,-0.374
10901,401.21238,-1269.82283,9.32775,25.76,95.117,-3.236
10902,401.25432,-1237.82325,5.868,12.15,1.767,0.11
10903,401.26362,-1274.4832900000001,13.3155,22.684,52.069,0.709
10904,401.26683,-1229.4006200000001,3.655,166.666,388.159,-11.16
10905,401.30734,-1231.58032,5.0722499999999995,131.568,400.064,-0.288
10906,401.33828000000005,-1222.76319,-2.25825,135.066,211.861,-3.582
10907,401.36490000000003,-1264.7415600000002,1.85875,-5.495,10.599,-0.33
10908,401.36743,-1249.92084,8.08,-2.094,13.041,0.076
10909,401.36908,-1251.31468,8.056999999999999,4.237,14.914,-0.142
10910,401.37041,-1277.3426299999999,13.60325,-46.464,75.223,-0.813
10911,401.37483000000003,-1226.83979,1.5755000000000001,186.966,359.046,-0.534
10912,401.38381,-1248.34112,8.461,-2.278,4.672,0.027
10913,401.39805,-1256.7648000000002,9.067,-3.897,8.076,-0.448
10914,401.42546999999996,-1195.22841,-4.8075,170.296,187.26,-11.213
10915,401.43661,-1212.46335,-6.848,253.024,319.17,1.663
10916,401.4613,-1243.88648,9.19875,-0.38,3.681,-0.046
10917,401.46232000000003,-1206.2557,-2.3877500000000005,189.351,307.078,9.752
10918,401.48245000000003,-1190.36167,-6.5207500000000005,162.584,164.506,-6.452
10919,401.51163,-1196.53611,-4.24225,171.925,220.246,-10.091
10920,401.53936,-1284.4633000000001,5.3525,77.534,100.481,0.288
10921,401.54656,-1191.80666,-6.033250000000001,174.953,171.794,-6.419
10922,401.55127000000005,-1240.1803400000001,7.640750000000001,-5.968,0.695,-0.174
10923,401.55526000000003,-1260.56733,10.17175,-1.146,4.142,0.433
10924,401.58507000000003,-1207.41555,-4.3084999999999996,219.218,296.472,12.886
10925,401.60276,-1193.32495,-5.98075,177.673,178.775,-8.718
10926,401.60997,-1201.89085,-2.766,76.042,137.414,-5.264
10927,401.66615,-1281.93297,9.352500000000001,14.582,122.067,7.218
10928,401.66832,-1266.30946,5.10525,1.331,5.783,-0.382
10929,401.68405,-1254.84858,8.650749999999999,-0.429,15.264,-0.123
10930,401.70293,-1200.41338,-4.706,153.848,244.043,-7.742
10931,401.71495,-1218.1648799999998,-6.9135,177.028,224.78,-0.009
10932,401.75126,-1225.18266,0.68925,171.197,275.598,-2.451
10933,401.76525,-1286.19134,2.81,1.744,34.334,0.859
10934,401.77454,-1268.5333600000001,8.566,2.61,25.51,-0.897
10935,401.79224,-1279.1444099999999,12.91275,16.361,98.675,2.168
10936,401.84152,-1288.10011,2.44975,14.858,6.496,0.282
10937,401.84428,-1259.55052,11.8865,-0.218,2.814,0.099
10938,401.87139,-1258.01667,12.14,0.105,1.097,-0.028
10939,401.87966,-1289.0545,1.62875,34.65,41.424,2.489
10940,401.91126,-1283.3613899999998,6.891,33.438,131.22,7.528
10941,401.91386,-1252.76866,8.31525,46.718,85.831,-1.719
10942,401.9178,-1290.0088899999998,0.116,16.002,0.128,0.149
10943,401.92084,-1242.8266999999998,9.24675,0.047,2.557,-0.046
10944,401.93265,-1276.34083,13.728750000000002,20.053,52.923,0.189
10945,401.95761,-1235.9561,4.87925,11.478,35.508,-0.614
10946,402.01954,-1261.71705,6.2595,0.979,2.636,0.252
10947,402.02320000000003,-1210.1456,-6.4750000000000005,253.234,311.677,1.551
10948,402.07656,-1246.8536000000001,9.112,-0.07,4.483,0.069
10949,402.07766,-1238.6158400000002,6.69675,3.362,8.264,-0.09
10950,402.08207,-1227.91883,2.9090000000000003,144.452,304.195,-2.383
10951,402.09484999999995,-1215.1318999999999,-7.489499999999999,217.241,287.829,2.368
10952,402.09691,-1272.77233,13.79375,16.521,133.469,-2.007
10953,402.09945,-1245.24948,9.76625,-0.382,1.857,0.011
10954,402.11116999999996,-1234.7577800000001,4.562250000000001,11.021,291.983,-0.939
10955,402.12402000000003,-1280.3229199999998,11.6295,27.985,115.276,5.431
10956,402.13176,-1203.56582,-2.051,62.877,142.18,-1.218
10957,402.13398,-1236.9988500000002,6.33575,3.622,12.07,-0.184
10958,402.14968,-1267.3545800000002,8.184000000000001,5.002,11.546,-0.38
10959,402.15911,-1197.6866499999999,-4.542,165.975,249.403,-5.336
10960,402.16669,-1226.44954,2.2525,150.506,263.196,-0.751
10961,402.17521,-1217.02133,-7.1427499999999995,191.504,249.846,1.87
10962,402.20639,-1230.47148,4.82875,143.646,365.537,-9.036
10963,402.21319,-1275.28344,13.8625,12.395,69.895,0.547
10964,402.2785,-1231.71686,6.131,121.739,561.727,-1.641
10965,402.28602,-1240.9684399999999,9.0405,2.527,4.237,0.019
10966,402.2982,-1198.95813,-5.226,176.322,246.585,-3.157
10967,402.30841,-1271.5125500000001,13.01975,27.639,86.104,-2.102
10968,402.32336,-1249.0114099999998,8.055,-2.183,6.512,0.091
10969,402.35152,-1224.18616,0.12875,91.112,171.976,-4.346
10970,402.39311,-1257.08064,11.46425,1.074,4.412,-0.171
10971,402.40078000000005,-1205.1551100000001,-2.03775,167.958,239.665,1.935
10972,402.44462,-1274.41165,14.383500000000002,10.929,56.553,0.695
10973,402.44639,-1250.06448,7.8065,-1.88,18.98,0.058
10974,402.46296,-1195.03106,-6.1587499999999995,177.687,205.048,-11.384
10975,402.47131,-1207.78424,-5.15275,238.975,273.316,9.407
10976,402.48134000000005,-1255.71275,9.61025,-1.843,2.655,-0.233
10977,402.48382,-1213.4996999999998,-7.3595,255.385,317.304,1.725
10978,402.5049,-1222.1077,-1.8635000000000002,145.075,210.878,-3.951
10979,402.50506,-1211.83383,-6.989249999999999,259.242,311.499,1.596
10980,402.54462,-1220.84392,-3.2752499999999998,213.658,257.169,-5.602
10981,402.54846999999995,-1201.19854,-3.61625,146.59,253.122,-8.561
10982,402.56603,-1189.20013,-7.74375,156.266,177.615,-6.184
10983,402.58905,-1219.0723899999998,-5.5515,198.334,241.07,-2.438
10984,402.60281,-1265.11552,4.1025,1.537,6.272,-0.404
10985,402.62652,-1206.45722,-3.1635000000000004,181.707,280.546,10.405
10986,402.6369,-1276.4798400000002,14.127,20.67,44.534,0.074
10987,402.64001,-1277.91724,14.038,41.489,41.845,1.035
10988,402.65168,-1285.03416,3.1285,45.857,114.324,2.484
10989,402.66106,-1190.67512,-7.205,177.96,187.629,-8.004
10990,402.67058000000003,-1209.25874,-6.31425,252.521,314.059,3.928
10991,402.67536,-1263.4323,2.10625,-0.786,-0.698,-0.027
10992,402.7029,-1258.5748600000002,12.55125,-1.902,4.818,0.191
10993,402.70736999999997,-1196.2624099999998,-5.743,148.652,148.285,-8.821
10994,402.71911,-1242.0408200000002,9.73,-0.979,2.253,-0.078
10995,402.73908,-1233.0168500000002,5.543,85.062,219.104,6.162
10996,402.74151,-1244.07804,10.85525,-0.026,3.29,-0.021
10997,402.75609000000003,-1192.15012,-7.4270000000000005,189.636,198.863,-9.08
10998,402.77033,-1282.4006100000001,7.578749999999999,34.323,95.335,5.49
10999,402.78479999999996,-1266.11969,6.70225,2.799,6.922,-0.439
11000,402.78712,-1259.96488,10.6465,-0.393,4.171,0.353
11001,402.81878,-1246.1176200000002,9.73075,-0.317,6.078,0.24
11002,402.84623,-1193.64858,-7.239749999999999,184.916,209.586,-9.874
11003,402.84958,-1269.7133000000001,11.3715,32.79,50.791,-0.607
11004,402.85303000000005,-1262.1804399999999,4.656750000000001,1.034,-2.299,-0.195
11005,402.89266,-1281.2081699999999,9.7555,31.952,99.785,6.579
11006,402.93183,-1223.10929,-0.63425,123.124,151.316,-1.707
11007,402.94973,-1286.96081,3.1467500000000004,36.58,52.07,0.016
11008,402.96949,-1228.6936899999998,4.0104999999999995,162.287,316.502,-2.841
11009,402.9794,-1251.93902,7.855500000000001,28.515,151.765,-2.458
11010,402.97958,-1267.96129,10.134,8.817,22.747,-0.377
11011,402.98959,-1254.75721,9.98875,3.14,9.491,-0.088
11012,402.99383,-1227.22206,3.456,198.169,341.68,1.839
11013,403.02326,-1247.85336,8.254,-3.847,0.56,0.066
11014,403.04018,-1240.25772,9.299,0.532,2.929,-0.056
11015,403.05634000000003,-1288.8983,2.1315,-19.274,-29.857,-1.145
11016,403.0735,-1215.8081399999999,-6.812250000000001,243.737,309.741,0.38
11017,403.08966999999996,-1283.7801100000001,4.452750000000001,93.885,72.461,-0.069
11018,403.12133,-1225.0283100000001,1.8942499999999998,132.823,237.581,-5.192
11019,403.14024,-1253.70201,9.24425,-23.328,23.592,-1.675
11020,403.14107,-1230.93267,5.924,133.133,341.5,-10.694
11021,403.19875,-1199.76623,-4.707249999999999,176.976,255.286,-6.082
11022,403.22024,-1210.57043,-6.705500000000001,260.377,309.647,2.448
11023,403.22742,-1235.50332,6.083749999999999,1.827,-4.938,0.227
11024,403.25281,-1238.7470600000001,8.390500000000001,-0.409,2.339,-0.065
11025,403.25482,-1189.7361799999999,-7.9952499999999995,166.703,198.672,-7.36
11026,403.2806,-1234.26774,5.20525,-3.918,12.607,-0.221
11027,403.30901,-1277.35322,14.236,-5.973,24.448,0.54
11028,403.31899,-1191.5731,-8.12525,188.624,211.402,-7.603
11029,403.32176,-1257.56644,13.804,1.179,1.541,0.05
11030,403.34036,-1278.89885,12.630750000000003,20.097,30.013,0.773
11031,403.363,-1202.5459799999999,-2.71425,120.692,210.565,-4.501
11032,403.36408,-1261.11393,7.18525,0.42,2.114,0.208
11033,403.4105,-1212.93299,-7.29625,245.424,314.305,1.802
11034,403.41339,-1267.04795,9.62025,1.716,12.034,-0.702
11035,403.41567,-1243.1353000000001,11.1275,0.026,2.232,-0.043
11036,403.43009,-1197.38428,-5.507,179.926,242.001,-6.169
11037,403.45975,-1236.9739299999999,7.743000000000001,0.006,5.927,-0.197
11038,403.47785,-1256.02818,12.724750000000002,-0.137,5.363,-0.25
11039,403.47821000000005,-1285.75979,2.508,48.27,10.642,-0.876
11040,403.48126,-1229.79099,4.9102500000000004,88.964,375.804,-11.349
11041,403.49246,-1217.99233,-5.518999999999999,241.982,294.042,-0.375
11042,403.50126,-1220.32877,-3.27775,232.317,313.017,-7.126
11043,403.51117,-1214.0690900000002,-7.230500000000001,260.625,272.262,0.88
11044,403.53968,-1226.25907,3.6520000000000006,157.631,304.789,-3.307
11045,403.57457,-1250.6293500000002,7.4835,33.467,125.026,-2.121
11046,403.58319,-1187.97981,-8.43875,154.452,194.81,-3.219
11047,403.59889000000004,-1282.7033600000002,5.8325000000000005,54.454,133.829,7.679
11048,403.60203,-1204.53374,-2.3135000000000003,141.148,165.718,-2.326
11049,403.61006,-1271.20523,14.177500000000002,34.303,110.895,-2.798
11050,403.62526,-1208.09576,-5.88175,238.804,311.994,7.239
11051,403.63595000000004,-1268.93333,11.4215,11.892,35.559,-0.9
11052,403.64527000000004,-1249.31792,7.565999999999999,10.563,102.187,0.414
11053,403.65777,-1221.9686100000001,-1.083,185.032,202.921,-1.934
11054,403.67735,-1280.2395900000001,11.122250000000001,38.649,74.886,3.793
11055,403.68196,-1221.2121499999998,-1.9517499999999997,154.725,242.769,-6.492
11056,403.68841,-1275.8773600000002,13.938749999999999,43.312,91.672,0.673
11057,403.71819,-1273.99129,14.924000000000001,35.418,74.617,1.111
11058,403.75206,-1244.6467,11.788249999999998,-2.081,4.787,0.053
11059,403.75660999999997,-1205.82539,-3.12975,166.621,279.94,4.353
11060,403.82519,-1200.8202800000001,-3.65225,175.496,278.938,-7.009
11061,403.835,-1246.69137,8.774999999999999,-4.44,-10.163,-0.44
11062,403.88355,-1255.00636,12.44025,-9.387,3.268,-0.793
11063,403.88405,-1199.15135,-5.0745,168.14,287.343,-5.249
11064,403.90862,-1227.88759,4.398,92.659,369.445,-2.452
11065,403.91062,-1263.81655,2.90025,-3.256,4.919,-0.221
11066,403.91384999999997,-1216.79406,-5.888249999999999,253.342,300.323,0.65
11067,403.91841999999997,-1195.31508,-7.399750000000001,81.991,141.133,-4.735
11068,403.92484,-1272.48056,15.245750000000003,34.038,118.346,-0.493
11069,403.93968,-1231.85053,6.862500000000001,14.064,56.398,-0.038
11070,403.94361,-1190.27223,-8.67025,173.643,220.262,-5.849
11071,403.94934,-1213.50171,-7.199750000000001,242.255,280.935,0.935
11072,403.95336,-1188.91453,-8.681999999999999,168.158,212.477,-4.307
11073,403.99996000000004,-1224.05681,1.64075,154.859,247.969,-3.726
11074,404.00799,-1266.17843,8.37925,3.742,5.248,-0.272
11075,404.02974,-1193.93856,-8.0045,166.633,232.136,-7.62
11076,404.04859000000005,-1286.73248,2.6585,-22.495,-1.462,0.989
11077,404.11856,-1285.14214,1.9059999999999997,-14.132,57.945,1.513
11078,404.12164,-1212.13879,-7.10275,252.763,297.148,1.903
11079,404.13421999999997,-1287.73028,2.61475,64.476,54.064,-1.978
11080,404.13678000000004,-1237.74674,8.921999999999999,0.123,3.291,-0.073
11081,404.15529,-1209.8317,-6.560500000000001,262.623,303.338,1.007
11082,404.17355,-1283.8888200000001,2.85725,65.684,61.839,-0.865
11083,404.17613,-1252.50026,8.780000000000001,36.148,125.523,-5.523
11084,404.19964,-1240.0674099999999,9.870999999999999,0.194,2.362,-0.04
11085,404.20209,-1192.24026,-8.77075,181.758,233.116,-6.774
11086,404.21451,-1265.0119,5.9784999999999995,2.405,4.327,-0.242
11087,404.23470000000003,-1257.75312,13.8265,-0.53,4.984,0.267
11088,404.23702000000003,-1238.90587,9.45675,-0.201,3.351,-0.057
11089,404.24872,-1278.00099,12.7585,16.565,17.625,-0.294
11090,404.27898999999996,-1203.5165,-2.75275,126.146,222.117,-3.052
11091,404.31188000000003,-1215.68195,-6.30475,248.868,270.927,-1.719
11092,404.31207,-1256.75233,14.982499999999998,0.67,1.181,0.016
11093,404.31611,-1242.09301,11.187999999999999,0.505,2.109,-0.044
11094,404.36324,-1214.86544,-6.7177500000000006,240.534,297.281,-1.499
11095,404.36715999999996,-1248.25261,7.294249999999999,17.722,105.86,1.479
11096,404.36841,-1210.96034,-6.865500000000001,261.823,300.808,1.427
11097,404.38561,-1219.46026,-3.3375000000000004,251.42,303.177,-3.79
11098,404.40544,-1235.478,7.05325,1.148,5.462,-0.164
11099,404.40646999999996,-1201.51265,-3.28275,177.684,264.85,-4.79
11100,404.41284,-1262.3550400000001,2.98775,1.186,-1.289,-0.071
11101,404.4235,-1207.22965,-5.6285,231.599,294.152,2.972
11102,404.43953999999997,-1281.74772,7.005,70.854,84.925,4.27
11103,404.44404,-1240.93935,10.421999999999999,0.21,3.116,-0.068
11104,404.45991,-1208.75372,-6.444,241.988,303.702,1.566
11105,404.48290000000003,-1270.0926499999998,13.85775,24.965,93.606,-2.528
11106,404.49663,-1196.87391,-6.418500000000001,-39.342,193.089,-6.102
11107,404.50718,-1268.0100400000001,11.6065,9.418,15.495,-0.282
11108,404.51471000000004,-1236.63988,8.242,-0.318,4.885,-0.185
11109,404.5225,-1258.82858,11.99225,0.69,1.716,0.126
11110,404.53218,-1186.70479,-8.85525,149.666,214.258,-1.5
11111,404.53249,-1232.96706,6.203,2.188,-6.388,-0.066
11112,404.54695000000004,-1246.1126000000002,9.820500000000001,1.243,4.777,0.326
11113,404.57562,-1202.5093200000001,-3.07775,165.046,276.162,-4.519
11114,404.58669,-1276.81882,12.62175,19.368,23.177,-0.603
11115,404.63559000000004,-1249.03107,7.134500000000001,22.871,119.047,-0.323
11116,404.65109,-1198.3461100000002,-5.207,158.229,284.564,-5.932
11117,404.73785,-1279.15779,11.601,-2.098,24.771,1.097
11118,404.75751,-1223.0246499999998,1.4115,71.156,115.855,-2.175
11119,404.76508,-1225.4171999999999,3.519,222.581,279.65,-0.823
11120,404.76736999999997,-1234.306,6.264749999999999,2.338,8.171,-0.075
11121,404.77013,-1261.41795,4.7517499999999995,-1.087,5.598,0.554
11122,404.79931,-1190.8944,-9.2055,171.721,243.928,-3.313
11123,404.81143,-1280.52385,9.55425,16.941,30.984,1.56
11124,404.82896999999997,-1221.2778,-0.6927500000000001,179.837,257.686,-5.741
11125,404.83307,-1260.2325600000001,7.8317499999999995,1.056,1.624,0.126
11126,404.84421999999995,-1218.4321499999999,-3.9882500000000003,259.367,316.871,-3.416
11127,404.8505,-1253.7368999999999,11.573500000000001,10.517,11.113,-0.403
11128,404.88317,-1230.62849,5.770250000000001,11.768,9.625,-0.338
11129,404.88389,-1189.62047,-9.1545,171.247,240.262,-2.558
11130,404.88575,-1250.63374,6.9342500000000005,43.778,151.429,-2.874
11131,404.90162,-1199.74101,-4.310499999999999,173.341,288.979,-5.531
11132,404.92276,-1217.3006799999998,-4.9045,250.8,305.535,-2.866
11133,404.93643,-1187.66686,-9.11025,158.15,234.605,-2.258
11134,404.94852000000003,-1205.71021,-4.5185,168.216,192.987,-1.88
11135,404.9782,-1266.92095,10.761499999999998,-1.641,20.239,-1.192
11136,405.00190000000003,-1243.31294,12.5785,-0.187,4.459,-0.053
11137,405.01351,-1241.82635,11.5165,-0.26,2.148,-0.072
11138,405.0177,-1194.7603000000001,-7.7017500000000005,162.591,233.588,-4.211
11139,405.02021,-1274.5711999999999,14.251,79.425,70.78,-1.267
11140,405.02432,-1263.7226699999999,4.3175,-0.339,3.485,-0.23
11141,405.08119,-1197.40851,-5.687749999999999,134.436,220.994,-6.159
11142,405.08461,-1209.24646,-6.615,245.029,288.1,-0.972
11143,405.08983,-1227.19249,4.16225,231.287,345.151,0.243
11144,405.14309000000003,-1251.7561,7.8655,36.591,163.365,-8.449
11145,405.14745,-1286.50416,0.34874999999999995,51.244,16.577,-3.945
11146,405.22841999999997,-1271.89203,15.35,33.636,109.937,-0.741
11147,405.22982,-1203.49133,-3.5327499999999996,165.224,220.467,-3.647
11148,405.24665000000005,-1204.54456,-4.00875,154.019,199.676,-3.029
11149,405.26133000000004,-1239.52833,10.227500000000001,-0.453,2.223,-0.049
11150,405.26857,-1214.71529,-6.50125,255.233,288.73,-1.994
11151,405.27943,-1283.49621,1.4105,89.648,-81.694,-11.658
11152,405.28353999999996,-1229.2024199999998,3.417,-8.185,54.442,-1.047
11153,405.28396999999995,-1276.01322,12.317,44.107,71.299,-0.497
11154,405.32313,-1206.71425,-6.0675,201.413,197.742,-2.171
11155,405.32936,-1196.14971,-7.122249999999999,177.241,301.697,-7.634
11156,405.34068,-1188.6289299999999,-9.325,174.449,254.007,-1.202
11157,405.34368,-1244.8153799999998,12.2095,0.823,1.843,0.083
11158,405.36955,-1213.4881699999999,-6.972249999999999,243.307,286.367,-0.857
11159,405.38213,-1255.68924,14.852500000000003,4.086,4.804,-0.098
11160,405.38851,-1273.35952,14.959999999999999,52.473,80.72,-0.599
11161,405.40112,-1185.3736999999999,-8.850249999999999,158.615,250.898,0.671
11162,405.40188,-1238.01306,9.739,0.412,2.069,-0.044
11163,405.40827,-1269.69522,14.2975,38.569,80.697,-2.229
11164,405.40869,-1257.34155,13.956,-1.087,2.868,0.171
11165,405.40919,-1192.86875,-8.906,184.155,264.476,-4.79
11166,405.42731,-1232.4110600000001,6.25,2.089,2.193,-0.007
11167,405.47896000000003,-1281.88078,4.7955,8.424,55.79,4.86
11168,405.48031,-1277.55881,11.50475,10.194,17.828,-0.332
11169,405.49345,-1198.677,-4.8795,186.006,283.658,-4.97
11170,405.50604,-1262.03872,3.00125,4.465,-6.912,-0.144
11171,405.50640000000004,-1201.648,-3.517,147.818,310.163,-1.938
11172,405.5077,-1268.42453,12.881499999999999,6.828,22.259,-0.792
